BTC-USD,ETH-USD,XRP-USD,SOL-USD,BNB-USD
29001.720703125,737.8034057617188,0.2198459953069687,1.5108979940414429,37.376033782958984
29374.15234375,730.3675537109375,0.23744399845600128,1.8420840501785278,37.90501022338867
32127.267578125,774.5349731445312,0.2216549962759018,1.7992750406265259,38.24159240722656
32782.0234375,975.5076904296875,0.2258480042219162,2.1617519855499268,41.14897918701172
31971.9140625,1040.2330322265625,0.23667700588703156,2.4850969314575195,40.926353454589844
33992.4296875,1100.006103515625,0.22675000131130219,2.157217025756836,41.73460006713867
36824.36328125,1207.1121826171875,0.2508949935436249,1.929216980934143,42.16595458984375
39371.04296875,1225.6781005859375,0.32600200176239014,2.3727450370788574,43.44948959350586
40797.609375,1224.1971435546875,0.32322999835014343,3.2198870182037354,42.39531707763672
40254.546875,1281.0772705078125,0.32691600918769836,3.3853819370269775,43.93285369873047
38356.44140625,1262.2467041015625,0.31833600997924805,3.466110944747925,42.4484748840332
